Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|07/08/2013|10:05:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.32|mg/l||07/15/2013|01:29:00 PM|353.2|||0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|07/08/2013|10:05:00 AM|Field Msr/Obs|Routine Msr/Obs|3.46|m||Depth|3.46|m|D|07/08/2013|10:05:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|07/08/2013|10:05:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|50|cfu/100ml||07/09/2013|04:00:00 PM|9222-D||Total|5|cfu/100ml|15|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:29:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.27|ppth|D|06/03/2013|10:29:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:29:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|18.6|%|D|06/03/2013|10:29:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:29:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|27.12|deg C|D|06/03/2013|10:29:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:29:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.12|None|D|06/03/2013|10:29:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:29:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|1.48|mg/l|D|06/03/2013|10:29:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:29:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|567|umho/cm|D|06/03/2013|10:29:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:27:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.27|ppth|D|06/03/2013|10:27:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:27:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|1.47|mg/l|D|06/03/2013|10:27:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:27:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|18.5|%|D|06/03/2013|10:27:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:27:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|27.12|deg C|D|06/03/2013|10:27:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:27:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.12|None|D|06/03/2013|10:27:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:27:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|570|umho/cm|D|06/03/2013|10:27:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:24:00 AM|Field Msr/Obs|Routine Msr/Obs|2.778|m||Dissolved oxygen (DO)|1.43|mg/l|D|06/03/2013|10:24:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:24:00 AM|Field Msr/Obs|Routine Msr/Obs|2.778|m||Dissolved oxygen saturation|18|%|D|06/03/2013|10:24:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:24:00 AM|Field Msr/Obs|Routine Msr/Obs|2.778|m||Salinity|0.27|ppth|D|06/03/2013|10:24:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:24:00 AM|Field Msr/Obs|Routine Msr/Obs|2.778|m||Depth|2.778|m|D|06/03/2013|10:24:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:24:00 AM|Field Msr/Obs|Routine Msr/Obs|2.778|m||pH|7.11|None|D|06/03/2013|10:24:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:24:00 AM|Field Msr/Obs|Routine Msr/Obs|2.778|m||Specific conductance|567|umho/cm|D|06/03/2013|10:24:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:24:00 AM|Field Msr/Obs|Routine Msr/Obs|2.778|m||Temperature, water|27.11|deg C|D|06/03/2013|10:24:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|530|cfu/100ml||06/04/2013|04:45:00 PM|9222-D||Total|5|cfu/100ml|15|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.39|mg/l||06/10/2013|01:57:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Turbidity|2|NTU||06/04/2013|09:39:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.013|mg/l||06/04/2013|08:52:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||BOD, Biochemical oxygen demand|*Non-detect||U|06/05/2013|08:30:00 AM|5210-B||Total|2|mg/l|8|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Total Suspended Solids (TSS)|*Non-detect||U|06/05/2013|08:00:00 AM|160.2||Total|6|mg/l|24|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Dissolved Solids|343|mg/l||06/05/2013|08:00:00 AM|160.1||Total|10|mg/l|40|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Chemical Oxygen Demand (COD)|19|mg/l||06/19/2013|02:43:00 PM|410.4||Total|3|mg/l|12|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Phenols (mixture)|*Non-detect||U|06/21/2013|02:13:00 PM|420.2||Total|4|ug/l|16|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as PO4|0.03|mg/l||06/19/2013|08:44:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|06/03/2013|10:10:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.29|mg/l||06/10/2013|11:30:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:24:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|25.72|deg C|D|05/06/2013|10:24:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:24:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|20.7|%|D!|05/06/2013|10:24:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:24:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|588|umho/cm|D|05/06/2013|10:24:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:24:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.16|None|D|05/06/2013|10:24:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:24:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|1.68|mg/l|D|05/06/2013|10:24:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:24:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.28|ppth|D|05/06/2013|10:24:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:22:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|20.1|%|D!|05/06/2013|10:22:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:22:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.17|None|D|05/06/2013|10:22:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:22:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|1.64|mg/l|D|05/06/2013|10:22:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:22:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|590|umho/cm|D|05/06/2013|10:22:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:22:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.28|ppth|D|05/06/2013|10:22:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:22:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|25.72|deg C|D|05/06/2013|10:22:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:20:00 AM|Field Msr/Obs|Routine Msr/Obs|3.056|m||Temperature, water|25.67|deg C|D|05/06/2013|10:20:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:20:00 AM|Field Msr/Obs|Routine Msr/Obs|3.056|m||Dissolved oxygen (DO)|1.53|mg/l|D|05/06/2013|10:20:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:20:00 AM|Field Msr/Obs|Routine Msr/Obs|3.056|m||Depth|3.056|m|D|05/06/2013|10:20:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:20:00 AM|Field Msr/Obs|Routine Msr/Obs|3.056|m||Specific conductance|596|umho/cm|D|05/06/2013|10:20:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:20:00 AM|Field Msr/Obs|Routine Msr/Obs|3.056|m||Dissolved oxygen saturation|18.8|%|D!|05/06/2013|10:20:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|LR06|3287|05/06/2013|10:20:00 AM|Field Msr/Obs|Routine Msr/Obs|3.056|m||pH|7.18|None|D|05/06/2013|10:20:00 AM|4500-H||Total||||Water|Estuary
